Contrato,Idade,Sexo,Valor_Renda,UF_Cliente,Perc_Juros,Prazo_Emprestimo,Data_Contratacao,Prazo_Restante,VL_Emprestimo,VL_Emprestimo_ComJuros,QT_Total_Parcelas_Pagas,QT_Total_Parcelas_Pagas_EmDia,QT_Total_Parcelas_Pagas_EmAtraso,Qt_Renegociacao,Estado_Civil,Escolaridade,Possui_Patrimonio,VL_Patrimonio,QT_Parcelas_Atraso,QT_Dias_Atraso,Saldo_Devedor,Total_Pago,Possivel_Fraude
322075924715,29,M,3500.00,PE,18.0000,25,2022-09-21,16,9000.00,10350.00,2,1,1,0,SOLTEIRO(A),NULL,N,0.00,12,344,10165.67,867.62,Sim
322075933715,40,M,2200.00,SP,23.0000,60,2022-09-08,51,8000.00,9200.00,7,3,2,1,CASADO (A),NULL,N,0.00,7,194,8879.78,1170.84,Sim
322075937715,24,M,2500.00,SP,16.8000,50,2022-09-06,51,8000.00,9200.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,13,376,9412.95,190.08,Sim
322075940715,34,M,4000.00,MA,16.0000,80,2022-09-06,74,80000.00,92000.00,14,14,0,0,CASADO (A),Nenhum,N,0.00,0,NULL,77219.98,16654.74,Nao
322075941715,39,F,6000.00,PE,25.0000,80,2022-09-06,71,20000.00,23000.00,3,2,1,1,SOLTEIRO(A),NULL,N,0.00,11,315,24634.17,971.86,Sim
322075944715,24,M,18000.00,MG,20.0000,200,2022-09-15,225,350000.00,402500.00,11,6,5,1,SOLTEIRO(A),Nenhum,N,0.00,3,71,409984.59,13778.17,Nao
322075945715,38,M,6084.00,RS,19.0000,190,2022-09-06,227,200000.00,230000.00,1,1,0,2,CASADO (A),NULL,N,0.00,13,376,239539.76,736.60,Sim
322075950715,58,F,3000.00,MG,18.0000,80,2022-09-06,74,50000.00,57500.00,9,4,3,1,CASADO (A),Nenhum,N,0.00,4,103,52965.43,6840.27,Nao
322075952715,28,M,3000.00,MG,20.0000,100,2022-09-06,91,50000.00,57500.00,14,14,0,0,CASADO (A),NULL,N,0.00,0,NULL,52030.03,8497.89,Nao
322075955715,55,M,4500.00,SP,22.0000,80,2022-09-06,68,30000.00,34500.00,6,3,3,5,SOLTEIRO(A),NULL,N,0.00,2,41,35259.12,1658.14,Nao
322075956715,59,F,1500.00,MG,20.0000,100,2022-09-06,91,30000.00,34500.00,8,8,0,0,SOLTEIRO(A),NULL,N,0.00,6,162,33520.34,2952.80,Sim
322075958715,37,M,6300.00,BA,20.0000,200,2022-09-06,193,100000.00,115000.00,1,1,0,1,CASADO (A),NULL,N,0.00,13,376,120829.99,355.00,Sim
322075959715,69,M,2000.00,BA,20.0000,100,2022-09-06,91,45000.00,51750.00,12,12,0,3,CASADO (A),Nenhum,N,0.00,0,NULL,36902.12,17735.21,Nao
322075960715,20,M,1900.00,MG,18.0000,20,2022-09-06,10,9000.00,10350.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,10362.37,580.81,Sim
322075963715,26,M,5000.00,MS,14.4000,60,2022-09-12,91,40000.00,46000.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,13,376,45896.27,777.11,Sim
322075966715,32,M,3000.00,GO,23.0000,60,2022-10-04,53,10000.00,11500.00,3,3,0,0,SOLTEIRO(A),NULL,N,0.00,10,284,11980.05,631.29,Sim
322075969715,25,F,3700.00,MG,21.0000,40,2022-09-12,27,50000.00,57500.00,12,4,2,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,27137.67,34474.36,Nao
322075970715,25,M,2500.00,GO,16.0000,30,2022-09-06,17,28000.00,32200.00,14,14,0,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,12985.19,20209.14,Nao
322075971715,41,M,3000.00,PR,12.0000,60,2022-09-06,51,8000.00,9200.00,8,3,2,1,OUTRO,NULL,N,0.00,3,71,7916.13,1246.89,Nao
322075973715,60,F,2680.00,BA,18.0000,25,2022-09-19,13,8000.00,9200.00,13,3,7,4,CASADO (A),Nenhum,N,0.00,1,11,3960.86,5738.94,Nao
322075975715,48,M,10000.00,SP,15.0000,60,2022-09-07,50,300000.00,345000.00,14,3,7,3,CASADO (A),Nenhum,N,0.00,0,NULL,293364.27,37584.78,Nao
322075983715,34,M,7000.00,PE,22.0000,80,2022-09-06,91,50000.00,57500.00,11,4,2,1,CASADO (A),NULL,N,0.00,3,71,56527.82,5038.83,Nao
322075988715,47,M,2702.00,MG,19.0000,190,2022-10-07,227,130000.00,149500.00,7,7,0,1,CASADO (A),NULL,N,0.00,6,162,152925.82,3535.00,Sim
322075990715,29,F,5000.00,BA,23.0000,48,2022-09-06,35,10000.00,11500.00,3,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,11,315,11833.25,781.26,Sim
322075991715,38,M,1407.00,CE,21.0000,45,2022-09-06,31,10000.00,11500.00,14,14,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,8473.38,3839.22,Nao
322075992715,48,M,2500.00,MS,20.0000,100,2022-09-06,91,30000.00,34500.00,5,5,0,0,CASADO (A),NULL,N,0.00,8,225,34651.66,1845.50,Sim
322075993715,42,F,4000.00,PR,20.0000,200,2022-09-08,227,200000.00,230000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,242209.73,750.66,Sim
322075994715,85,F,6000.00,RJ,20.0000,200,2022-09-06,227,160000.00,184000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,193327.99,568.00,Sim
322075995715,43,M,4000.00,MA,23.0000,200,2022-09-06,193,100000.00,115000.00,12,9,1,2,CASADO (A),NULL,N,0.00,0,NULL,58640.54,65672.51,Nao
322075996715,38,F,2500.00,GO,16.8000,50,2022-09-06,51,10000.00,11500.00,14,13,1,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,8553.60,3370.39,Nao
322076000715,51,F,3000.00,RS,23.0000,60,2022-09-06,51,10000.00,11500.00,14,10,1,0,VIÚVO(A),NULL,N,0.00,0,NULL,9587.66,2955.72,Nao
322076002715,55,M,1650.00,PR,20.0000,200,2022-09-06,198,100000.00,115000.00,12,4,0,1,CASADO (A),NULL,N,0.00,0,NULL,116740.00,4271.47,Nao
322076005715,33,F,5000.00,SP,21.0000,80,2022-09-06,74,40000.00,46000.00,14,6,5,2,DIVORCIADO,NULL,N,0.00,0,NULL,42020.29,6998.44,Nao
322076006715,48,F,4000.00,SP,20.0000,200,2022-09-06,227,220000.00,253000.00,5,2,1,4,SOLTEIRO(A),NULL,N,0.00,6,162,261742.51,3590.70,Sim
322076009715,27,M,4200.00,MT,23.0000,42,2022-09-06,35,10000.00,11500.00,12,5,4,2,CASADO (A),Nenhum,N,0.00,0,NULL,1833.42,10734.96,Nao
322076010715,48,M,3500.00,SP,28.0000,48,2022-09-06,36,9000.00,10350.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,13,376,11788.48,249.50,Sim
322076013715,27,M,2200.00,CE,24.0000,36,2022-09-06,23,6000.00,6900.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,7577.83,213.33,Sim
322076015715,69,F,1400.00,DF,22.0000,80,2022-09-06,91,30000.00,34500.00,1,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,13,376,36852.71,279.95,Sim
322076022715,31,F,1349.00,CE,21.0000,55,2022-09-12,51,15000.00,17250.00,14,2,0,0,CASADO (A),NULL,N,0.00,0,NULL,13753.56,4755.44,Nao
322076023715,49,M,4800.00,MS,18.0000,80,2022-09-06,74,50000.00,57500.00,2,1,0,0,CASADO (A),NULL,N,0.00,12,344,58369.00,1487.50,Sim
322076024715,44,M,1300.00,RN,20.0000,200,2022-09-15,193,100000.00,115000.00,1,1,0,2,CASADO (A),NULL,N,0.00,13,376,121061.71,375.33,Sim
322076027715,24,F,1500.00,PR,20.0000,200,2022-09-06,193,120000.00,138000.00,6,6,0,1,SOLTEIRO(A),Nenhum,N,0.00,8,225,142780.13,2556.00,Sim
322076028715,42,F,4500.00,MA,25.0000,75,2022-09-06,71,20000.00,23000.00,5,1,3,0,CASADO (A),NULL,N,0.00,9,251,23868.05,1742.19,Sim
322076029715,36,M,4200.00,MG,14.0000,20,2022-09-06,6,50000.00,57500.00,7,1,6,3,OUTRO,NULL,N,0.00,5,133,25795.27,33354.88,Nao
322076031715,41,M,2800.00,MG,20.0000,100,2022-09-06,91,40000.00,46000.00,14,12,1,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,41624.02,6923.31,Nao
322076035715,28,M,2500.00,SP,23.0000,60,2022-09-20,51,8000.00,9200.00,3,0,1,1,SOLTEIRO(A),NULL,N,0.00,11,315,9576.66,499.98,Sim
322076036715,31,M,2000.00,MG,23.0000,36,2022-09-07,28,8000.00,9200.00,8,2,1,3,SOLTEIRO(A),NULL,S,0.00,2,41,2428.38,7602.02,Nao
322076038715,28,M,1300.00,SP,24.0000,36,2022-09-08,23,5000.00,5750.00,14,3,2,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,3911.21,2519.71,Nao
322076040715,37,M,1600.00,BA,20.0000,200,2022-09-30,193,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,12,344,120815.20,355.00,Sim
322076042715,28,M,3000.00,SC,18.0000,70,2022-09-08,60,30000.00,34500.00,8,6,0,0,SOLTEIRO(A),NULL,N,0.00,6,162,31741.22,4080.00,Sim
322076043715,85,F,3800.00,MG,16.0000,80,2022-09-08,74,65000.00,74750.00,12,3,6,1,SOLTEIRO(A),Nenhum,N,0.00,2,71,64794.11,11581.36,Nao
322076052715,47,F,4000.00,BA,24.0000,25,2022-09-09,11,3500.00,4025.00,1,1,0,1,VIÚVO(A),NULL,N,0.00,13,376,4394.05,179.20,Sim
322076056715,33,M,3000.00,GO,26.0000,240,2022-09-07,227,200000.00,230000.00,10,4,1,3,CASADO (A),Nenhum,N,0.00,3,103,239778.68,10326.06,Nao
322076057715,22,M,2000.00,PR,21.0000,80,2022-09-06,74,45000.00,51750.00,6,6,0,1,SOLTEIRO(A),NULL,N,0.00,8,225,51800.51,3273.73,Sim
322076060715,27,F,1500.00,BA,20.0000,200,2022-09-08,193,120000.00,138000.00,5,5,0,1,SOLTEIRO(A),Nenhum,N,0.00,9,251,143222.76,2130.00,Sim
322076061715,49,F,4000.00,RJ,19.0000,190,2022-09-06,227,130000.00,149500.00,14,14,0,1,SOLTEIRO(A),Ensino Médio,N,0.00,0,NULL,149296.91,6718.53,Nao
322076062715,37,M,2600.00,SP,20.0000,200,2022-09-06,193,100000.00,115000.00,6,2,3,2,SOLTEIRO(A),NULL,N,0.00,7,194,118986.30,2137.90,Sim
322076063715,38,F,2000.00,RJ,21.0000,80,2022-09-09,74,50000.00,57500.00,10,4,4,1,CASADO (A),NULL,N,0.00,4,103,55032.52,6183.50,Nao
322076065715,58,F,3000.00,MG,18.0000,30,2022-09-06,16,12000.00,13800.00,11,2,9,3,UNIÃO ESTAVEL,NULL,N,0.00,1,11,4953.67,9613.34,Nao
322076070715,24,M,15000.00,BA,21.0000,80,2022-09-06,74,60000.00,69000.00,2,1,0,1,SOLTEIRO(A),NULL,N,0.00,12,344,72093.69,1455.00,Sim
322076073715,43,M,4000.00,MG,18.0000,30,2022-09-08,19,20000.00,23000.00,14,1,8,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,8012.28,16215.39,Nao
322076075715,34,F,3000.00,BA,20.0000,200,2022-09-08,193,100000.00,115000.00,14,2,1,1,OUTRO,Nenhum,N,0.00,0,NULL,116030.02,5274.88,Nao
322076076715,38,F,4000.00,SP,21.0000,80,2022-09-06,75,30000.00,34500.00,1,1,0,2,SOLTEIRO(A),Nenhum,N,0.00,13,376,36372.80,363.75,Sim
322076078715,20,M,1350.00,MT,12.0000,80,2022-09-06,71,25000.00,28750.00,1,1,0,0,OUTRO,NULL,N,0.00,13,376,28394.12,361.04,Sim
322076079715,59,M,45000.00,MS,18.0000,170,2022-09-06,156,400000.00,460000.00,14,8,1,5,DIVORCIADO,Nenhum,N,0.00,0,NULL,442677.12,26026.17,Nao
322076080715,28,M,3000.00,MT,22.0000,80,2022-09-06,91,50000.00,57500.00,14,12,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,55112.47,6553.64,Nao
322076081715,59,M,45000.00,MS,18.0000,170,2022-09-06,156,400000.00,460000.00,14,8,1,5,DIVORCIADO,Nenhum,N,0.00,0,NULL,442677.12,26026.17,Nao
322076084715,53,F,3000.00,SP,22.0000,80,2022-09-20,91,30000.00,34500.00,7,2,2,2,SOLTEIRO(A),Pós Graduação / Mestrado / Doutorado,N,0.00,5,133,35045.06,1922.36,Sim
322076085715,26,M,1800.00,MG,21.0000,55,2022-09-06,51,12000.00,13800.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,13,376,14665.00,270.85,Sim
322076086715,29,M,1600.00,BA,20.0000,100,2022-09-06,91,30000.00,34500.00,2,1,1,2,SOLTEIRO(A),Nenhum,N,0.00,12,344,35774.68,745.70,Sim
322076088715,22,M,1500.00,PR,22.0000,80,2022-09-06,91,40000.00,46000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,49137.00,373.27,Sim
322076089715,29,F,10000.00,SP,23.0000,48,2022-09-06,35,10000.00,11500.00,2,1,0,1,SOLTEIRO(A),NULL,N,0.00,11,315,12084.78,525.04,Sim
322076090715,26,F,3500.00,MG,21.0000,60,2022-09-06,60,30000.00,34500.00,3,1,2,2,SOLTEIRO(A),NULL,N,0.00,11,315,35702.75,1106.25,Sim
322076091715,42,F,3000.00,SP,20.0000,200,2022-09-06,193,100000.00,115000.00,3,1,2,1,SOLTEIRO(A),Nenhum,N,0.00,10,284,120076.79,1072.93,Sim
322076092715,41,M,20000.00,PR,22.0000,80,2022-09-19,91,60000.00,69000.00,14,2,4,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,66149.55,7720.46,Nao
322076094715,46,M,3000.00,PR,20.0000,200,2022-09-08,193,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,12,344,120815.20,355.00,Sim
322076096715,35,M,3200.00,BA,23.0000,200,2022-09-06,221,140000.00,161000.00,14,9,0,2,CASADO (A),Nenhum,N,0.00,0,NULL,130078.99,43543.69,Nao
322076097715,43,F,5000.00,MG,20.0000,100,2022-09-13,91,30000.00,34500.00,14,14,0,0,OUTRO,Nenhum,N,0.00,0,NULL,31234.25,5184.42,Nao
322076098715,31,F,2573.00,PR,22.0000,80,2022-09-06,91,30000.00,34500.00,1,1,0,1,CASADO (A),NULL,N,0.00,13,376,36768.90,273.75,Sim
322076099715,54,M,2500.00,SC,23.0000,65,2022-09-06,71,20000.00,23000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,13,376,24872.57,388.82,Sim
322076100715,49,F,11407.00,BA,15.0000,180,2022-09-06,225,450000.00,517500.00,11,10,0,0,DIVORCIADO,NULL,N,0.00,3,71,490397.86,31897.80,Nao
322076101715,32,M,11000.00,RS,22.0000,80,2022-09-06,91,30000.00,34500.00,13,2,7,2,SOLTEIRO(A),NULL,N,0.00,1,11,33359.79,3682.10,Nao
322076103715,49,M,2000.00,MG,19.0000,190,2022-09-09,198,100000.00,115000.00,1,1,0,2,SOLTEIRO(A),NULL,N,0.00,11,315,119751.23,368.30,Sim
322076104715,48,F,2000.00,GO,16.8000,50,2022-09-09,51,10000.00,11500.00,14,2,6,0,CASADO (A),Nenhum,N,0.00,0,NULL,8553.52,3395.77,Nao
322076105715,74,F,2500.00,SP,23.0000,200,2022-09-06,193,80000.00,92000.00,9,9,0,0,OUTRO,Nenhum,N,0.00,5,162,94853.89,4464.00,Sim
322076106715,35,M,6000.00,PR,18.0000,35,2022-09-06,25,10000.00,11500.00,2,2,0,0,CASADO (A),NULL,N,0.00,12,344,11478.63,685.72,Sim
322076107715,33,M,1800.00,MS,20.0000,200,2022-09-09,193,100000.00,115000.00,14,2,3,2,DIVORCIADO,NULL,N,0.00,0,NULL,116037.29,4995.89,Nao
322076109715,30,M,2400.00,SP,18.0000,30,2022-09-08,19,22000.00,25300.00,12,12,0,4,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,6505.75,19921.78,Nao
322076111715,36,M,48000.00,MT,21.0000,45,2022-09-06,31,14000.00,16100.00,4,2,2,1,SOLTEIRO(A),NULL,N,0.00,10,284,15890.04,1556.12,Sim
322076113715,51,F,2500.00,BA,18.0000,25,2022-09-06,13,8000.00,9200.00,14,9,2,1,CASADO (A),NULL,N,0.00,0,NULL,4232.09,5426.61,Nao
322076115715,20,M,1400.00,SP,22.0000,80,2022-09-06,91,45000.00,51750.00,3,1,1,2,SOLTEIRO(A),NULL,N,0.00,11,315,54405.32,1276.73,Sim
322076116715,50,F,3000.00,GO,19.0000,190,2022-09-26,227,150000.00,172500.00,2,1,1,2,UNIÃO ESTAVEL,NULL,N,0.00,11,315,179410.77,1165.38,Sim
322076119715,62,F,4400.00,SP,21.0000,80,2022-09-06,68,50000.00,57500.00,1,1,0,1,VIÚVO(A),Nenhum,N,0.00,13,376,60773.13,772.75,Sim
322076121715,39,F,2583.00,MG,22.0000,80,2022-09-08,91,60000.00,69000.00,14,4,7,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,66145.77,7759.99,Nao
322076125715,26,M,3900.00,RS,20.0000,100,2022-09-27,91,50000.00,57500.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,12,344,60311.77,615.16,Sim
322076127715,21,M,1850.00,GO,24.0000,30,2022-09-06,19,8000.00,9200.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,13,376,10076.52,341.32,Sim
322076129715,43,F,10000.00,RS,18.0000,70,2022-09-06,75,30000.00,34500.00,12,6,4,2,CASADO (A),NULL,N,0.00,0,NULL,23374.14,12470.32,Nao
322076130715,28,M,20000.00,MG,16.0000,70,2022-09-08,59,300000.00,345000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,352111.29,3942.90,Sim
322076133715,28,M,20000.00,MG,16.0000,70,2022-09-08,59,300000.00,345000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,352111.29,3942.90,Sim
322076134715,39,M,3000.00,MA,20.0000,100,2022-09-06,91,35000.00,40250.00,10,1,0,4,SOLTEIRO(A),NULL,N,0.00,0,NULL,29446.25,13024.63,Nao
322076141715,24,M,2500.00,SP,24.0000,30,2022-09-06,23,7000.00,8050.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,13,376,8816.93,298.66,Sim
322076143715,23,F,5000.00,MG,24.0000,25,2022-09-08,36,9000.00,10350.00,4,2,0,0,SOLTEIRO(A),NULL,N,0.00,10,284,9880.97,1850.96,Sim
322076144715,24,F,2800.00,PR,19.0000,190,2022-09-09,227,200000.00,230000.00,10,8,1,3,SOLTEIRO(A),NULL,N,0.00,1,11,232628.21,7407.27,Nao
322076145715,41,M,50000.00,SE,20.0000,60,2022-09-06,74,40000.00,46000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,11,315,48227.77,481.49,Sim
322076146715,40,F,2300.00,SP,22.0000,80,2022-09-06,91,30000.00,34500.00,6,3,3,2,SOLTEIRO(A),NULL,N,0.00,8,225,35324.57,1673.70,Sim
322076147715,27,F,4100.00,MA,20.0000,100,2022-09-06,91,40000.00,46000.00,12,10,2,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,32592.01,15854.51,Nao
322076149715,50,M,9000.00,SP,16.0000,80,2022-09-06,74,100000.00,115000.00,1,1,0,0,CASADO (A),NULL,N,0.00,13,376,116565.31,1482.16,Sim
322076154715,21,F,1500.00,MG,23.0000,60,2022-09-08,51,9000.00,10350.00,5,1,4,1,SOLTEIRO(A),NULL,N,0.00,9,251,10401.50,950.79,Sim
322076162715,44,F,2200.00,SC,24.0000,36,2022-09-07,23,7400.00,8510.00,14,7,3,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,2524.75,6998.86,Nao
322076163715,30,F,1200.00,BA,18.0000,35,2022-09-12,25,10000.00,11500.00,22,22,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,4455.56,7587.36,Nao
322076165715,38,M,2150.00,PR,22.0000,190,2022-09-10,179,100000.00,115000.00,14,1,0,1,CASADO (A),NULL,N,0.00,0,NULL,115778.89,7527.78,Nao
322076166715,49,M,1653.00,CE,21.0000,60,2022-09-07,68,40000.00,46000.00,2,2,0,2,CASADO (A),NULL,N,0.00,11,315,47970.85,839.01,Sim
322076167715,34,F,1800.00,PE,19.0000,190,2022-09-07,185,100000.00,115000.00,2,1,1,2,SOLTEIRO(A),Nenhum,N,0.00,12,344,119677.47,784.95,Sim
322076168715,20,F,2000.00,SP,21.0000,55,2022-09-07,51,11000.00,12650.00,8,8,0,0,SOLTEIRO(A),NULL,N,0.00,6,162,11634.62,1986.16,Sim
322076169715,43,F,2500.00,CE,20.0000,200,2022-09-07,193,100000.00,115000.00,3,1,1,1,CASADO (A),NULL,N,0.00,11,315,120091.10,1065.00,Sim
322076173715,28,M,2000.00,CE,22.0000,80,2022-09-08,91,60000.00,69000.00,14,14,0,1,CASADO (A),NULL,N,0.00,0,NULL,66134.97,7690.24,Nao
322076174715,54,F,2100.00,PI,23.0000,60,2022-09-12,51,15000.00,17250.00,1,1,0,0,CASADO (A),NULL,N,0.00,12,344,18587.31,312.50,Sim
322076175715,53,M,8000.00,SP,17.0000,140,2022-09-08,143,200000.00,230000.00,14,10,0,1,OUTRO,NULL,N,0.00,0,NULL,222403.18,14198.47,Nao
322076176715,53,M,8000.00,SP,17.0000,140,2022-09-08,143,300000.00,345000.00,14,10,0,1,OUTRO,NULL,N,0.00,0,NULL,333604.78,21297.67,Nao
322076178715,58,F,2400.00,SP,20.0000,100,2022-09-07,91,30000.00,34500.00,13,5,8,1,DIVORCIADO,NULL,N,0.00,0,NULL,31635.83,4858.25,Nao
322076180715,46,M,5000.00,SP,21.0000,48,2022-09-08,40,16000.00,18400.00,12,2,0,3,UNIÃO ESTAVEL,NULL,N,0.00,0,NULL,9573.58,10119.06,Nao
322076181715,26,M,1800.00,PA,20.0000,100,2022-09-08,91,30000.00,34500.00,5,4,1,0,CASADO (A),NULL,N,0.00,8,225,34651.66,1845.50,Sim
322076183715,39,F,4400.00,SP,23.0000,48,2022-09-08,35,8000.00,9200.00,1,1,0,2,CASADO (A),NULL,N,0.00,13,376,9869.87,208.34,Sim
322076184715,36,M,4000.00,SP,18.0000,55,2022-09-07,41,50000.00,57500.00,12,10,0,3,CASADO (A),NULL,N,0.00,0,NULL,21512.83,38731.17,Nao
322076186715,27,M,3000.00,MG,14.4000,60,2022-09-07,91,30000.00,34500.00,12,2,3,2,OUTRO,NULL,N,0.00,0,NULL,14195.19,20527.73,Nao
322076187715,22,M,1100.00,PE,25.0000,80,2022-09-07,71,18000.00,20700.00,3,1,1,0,SOLTEIRO(A),Nenhum,N,0.00,11,315,22128.41,864.10,Sim
322076190715,60,F,3000.00,PR,21.0000,60,2022-09-08,49,30000.00,34500.00,14,10,2,0,DIVORCIADO,NULL,N,0.00,0,NULL,28290.01,8750.68,Nao
322076193715,34,F,11600.00,SP,23.0000,42,2022-09-09,35,10000.00,11500.00,7,3,1,0,CASADO (A),NULL,N,0.00,7,194,10499.59,2089.39,Sim
322076194715,70,F,8000.00,RN,18.0000,40,2022-09-10,34,70000.00,80500.00,14,12,0,4,CASADO (A),Nenhum,N,0.00,0,NULL,34431.32,49668.89,Nao
322076196715,51,F,2000.00,BA,24.0000,30,2022-09-08,19,8000.00,9200.00,14,4,8,0,DIVORCIADO,NULL,N,0.00,0,NULL,5461.39,4878.39,Nao
322076197715,44,M,2500.00,GO,21.0000,45,2022-09-08,34,20000.00,23000.00,12,11,0,3,DIVORCIADO,NULL,N,0.00,0,NULL,8845.70,15864.45,Nao
322076206715,49,M,5000.00,SC,16.0000,80,2022-09-08,74,60000.00,69000.00,14,12,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,57914.98,12325.46,Nao
322076218715,53,M,1893.37,MG,19.0000,190,2022-09-08,227,140000.00,161000.00,5,4,1,2,SOLTEIRO(A),NULL,N,0.00,7,194,165756.48,2749.30,Sim
322076226715,39,F,2500.00,SP,25.0000,70,2022-09-08,71,20000.00,23000.00,12,12,0,0,SOLTEIRO(A),NULL,N,0.00,2,41,21075.52,4405.56,Nao
322076232715,38,M,3700.00,SC,23.0000,60,2022-09-07,71,18000.00,20700.00,14,14,0,2,CASADO (A),NULL,N,0.00,0,NULL,17474.76,5896.19,Nao
322076288715,54,M,9500.00,GO,21.0000,80,2022-09-08,68,30000.00,34500.00,12,12,0,2,CASADO (A),NULL,N,0.00,0,NULL,11485.74,25162.41,Nao
322076289715,59,F,6000.00,PE,16.0000,100,2022-09-08,125,130000.00,149500.00,12,10,0,1,DIVORCIADO,NULL,N,0.00,2,41,141698.47,10452.00,Nao
322076295715,42,F,3100.00,SP,21.0000,60,2022-09-08,49,16000.00,18400.00,4,1,3,3,SOLTEIRO(A),NULL,N,0.00,4,103,18445.03,1325.24,Nao
322076298715,70,F,1800.00,PR,20.0000,200,2022-09-08,193,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,120829.99,355.00,Sim
322076299715,26,F,3200.00,MG,24.0000,36,2022-09-08,23,7400.00,8510.00,2,2,0,3,SOLTEIRO(A),Nenhum,N,0.00,12,376,9040.13,526.22,Sim
322076301715,33,F,1500.00,MG,23.0000,60,2022-09-08,51,12000.00,13800.00,14,6,5,0,CASADO (A),Nenhum,N,0.00,0,NULL,11506.32,3550.46,Nao
322076302715,66,M,3000.00,MG,25.0000,75,2022-09-08,71,20000.00,23000.00,13,4,6,1,VIÚVO(A),NULL,N,0.00,0,NULL,21005.71,4513.06,Nao
322076309715,41,M,3891.00,GO,18.0000,50,2022-09-08,36,50000.00,57500.00,2,2,0,1,SOLTEIRO(A),NULL,N,0.00,12,344,57875.19,2400.00,Sim
322076310715,26,M,5200.00,SC,22.0000,80,2022-09-08,91,50000.00,57500.00,14,13,1,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,55112.35,6441.83,Nao
322076313715,50,F,2409.55,MG,18.0000,60,2022-09-08,60,30000.00,34500.00,12,4,1,3,SOLTEIRO(A),Ensino Superior,N,0.00,0,NULL,9214.17,26546.17,Nao
322076315715,20,M,1800.00,MG,21.0000,45,2022-09-08,34,20000.00,23000.00,12,9,1,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,15475.30,9216.45,Nao
322076316715,26,F,2500.00,BA,18.0000,25,2022-09-08,13,8000.00,9200.00,16,14,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,3455.98,6197.13,Nao
322076317715,24,M,2300.00,RO,23.0000,60,2022-09-03,51,13000.00,14950.00,14,14,0,0,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,12458.39,3804.10,Nao
322076318715,80,M,3000.00,SP,18.0000,35,2022-10-04,25,10000.00,11500.00,11,1,1,4,CASADO (A),Nenhum,S,0.00,0,NULL,5258.96,6779.81,Nao
322076319715,26,M,1600.00,MA,18.0000,30,2022-09-08,19,12000.00,13800.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,13,376,14100.15,480.00,Sim
322076321715,74,M,5000.00,MS,24.0000,25,2022-09-08,18,6000.00,6900.00,1,1,0,0,CASADO (A),NULL,N,0.00,13,376,7415.16,302.40,Sim
322076324715,28,F,1500.00,CE,20.0000,200,2022-09-08,193,100000.00,115000.00,13,4,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,116384.98,4626.47,Nao
322076325715,71,F,3000.00,BA,21.0000,36,2022-09-08,35,16000.00,18400.00,1,1,0,1,VIÚVO(A),NULL,N,0.00,13,376,19264.71,546.66,Sim
